product_pid,transaction_date,apply_amt_pred,redeem_amt_pred,net_in_amt_pred
product102,20221123,0.02593300212847982,-0.5298959603878162,0.5544296403727065
product103,20221110,0.6240495899705447,0.9538190163268903,-0.32982266098003943
product103,20221111,1.5036812418413237,2.0590713459182863,-0.5555128163363701
product103,20221114,4.773471404952978,2.3659899715558277,2.4074422580471495
product103,20221115,0.6841079760329984,1.4570708009064166,-0.7730740847478514
product103,20221116,2.0088605229923475,0.875790755410244,1.1330011438190055
product103,20221117,0.7412607806238585,1.5581109864200955,-0.8180339519310438
product103,20221118,1.988538235075937,2.7601680573255876,-0.7728119561669222
product103,20221121,4.859085639392517,2.1982520607874694,2.659885274939106
product103,20221122,1.2852305774303736,0.9251114009170727,0.3593435480177092
product103,20221123,1.6216506553929833,1.084618058426512,0.5356331993322465
product104,20221110,0.960828391407107,6.254239285147815,-5.2934640572558065
product104,20221111,0.5721058802700965,1.876719007040545,-1.3047355957647884
product104,20221114,1.2699511339054816,16.08169032662684,-14.811776367457815
product104,20221115,0.7864672806353106,4.805201044736733,-4.018844512253472
product104,20221116,1.284356057850232,5.918810934765364,-4.634523397124379
product104,20221117,0.8672128403700272,4.995554345261922,-4.129524969474382
product104,20221118,1.0056331630836928,7.09818014705273,-6.093728690339671
product104,20221121,1.671667668657121,15.956300547204835,-14.285581380322055
product104,20221122,0.899188921144213,2.745308041343914,-1.8468944339502793
product104,20221123,0.9489434474219269,4.843244182874952,-3.895700589450879
product105,20221110,-0.3239587418521248,5.119825726894722,-5.443836978028787
product105,20221111,-0.7484177679579327,5.607511588125978,-6.356051401908942
product105,20221114,3.30384741280594,19.122716958020053,-15.818907097946417
product105,20221115,0.9634279565818415,7.28990888659727,-6.326592512420308
product105,20221116,1.4442545552297128,3.883790649865783,-2.4396055638244434
product105,20221117,-1.2753204039269264,2.1830680730156873,-3.459572936307418
product105,20221118,0.8434268255768265,12.136101792575321,-11.293858802339123
product105,20221121,4.91976624548068,18.262791126803908,-13.343971191321584
product105,20221122,-0.7261270898681076,1.8199225966247399,-2.546825320382389
product105,20221123,0.05951638957927052,1.181991097273111,-1.1238738371701393
product106,20221110,13.17375222614577,9.169813595757054,4.003885695041941
product106,20221111,11.861244657769364,5.0711672286388705,6.789955231036267
product106,20221114,17.555486824227263,19.59082492404594,-2.035379504356042
product106,20221115,15.141667772741641,10.457014100093343,4.684542530323318
product106,20221116,15.208552393799678,9.487093271757228,5.721389405308925
product106,20221117,14.326691044780485,6.630557441714899,7.694948760953322
product106,20221118,13.034274875417847,10.976307555640583,2.056784999603339
product106,20221121,19.872398617242663,19.68061510532007,0.19083467132275045
product106,20221122,16.24832732986495,6.506523604231029,9.74102919694705
product106,20221123,15.015828994092512,8.192548678451775,6.821881888798749
product107,20221110,33.14970495301809,6.673882970219632,26.475765707992966
product107,20221111,31.862742534248493,4.067625143671175,27.794995383329034
product107,20221114,41.42125203419301,12.130001184119301,29.29120536483298
product107,20221115,30.94776036225808,5.174288515647621,25.773362063677013
product107,20221116,33.96995056311531,6.339620017836662,27.630263989513036
product107,20221117,35.1639241480282,6.194317878787068,28.96842169234852
product107,20221118,35.48526748220669,5.557607348825827,29.926475547220388
product107,20221121,41.4774572896076,12.033827827994708,29.44268064130266
product107,20221122,32.69236661294655,5.741749274868372,26.949842478163543
product107,20221123,32.07996428231391,6.1425002882413455,25.93606628338552
product108,20221110,17.996329915666465,24.409095278246735,-6.412818078790916
product108,20221111,16.79776215292926,24.349341904701884,-7.551698881024902
product108,20221114,20.290110862455673,35.349432180463026,-15.059357334313942
product108,20221115,16.310471189456898,23.93447415682894,-7.624112046553399
product108,20221116,14.857765676707523,21.176385965631276,-6.318687809812933
product108,20221117,16.04065239869735,11.022399785902103,5.017068822455146
product108,20221118,18.903495167511736,30.930597681446674,-12.028284139082354
product108,20221121,17.546800628997214,28.382101229551047,-10.836245424405039
product108,20221122,14.060058809324651,8.013097731312172,6.0461877198571745
product108,20221123,11.882372106816455,13.534562437968296,-1.6535934615992727
product109,20221110,12.533634049329285,10.69917698511641,1.8344038027473852
product109,20221111,8.006726840921335,9.358866337357421,-1.3522624432345312
product109,20221114,15.885586703675294,17.087262180194617,-1.2017137257372885
product109,20221115,12.353950562570038,11.328971231629671,1.0248683582543388
product109,20221116,11.914819274374967,8.933687741751257,2.981062757154767
product109,20221117,10.426389702332973,2.610569505667369,7.814635232141322
product109,20221118,12.994692440982137,16.477712779766406,-3.4842071050052335
product109,20221121,18.827619121601078,14.100284848730434,4.726384703521382
product109,20221122,8.35758750539628,1.4361406371260428,6.920671525213043
product109,20221123,10.190241619869845,3.3994516274557456,6.789390128694911
product110,20221110,3.4434199511223467,0.0004312419184273608,3.442935869575753
product110,20221111,2.1947474609382276,0.0025710230347453233,2.1920539415812437
product110,20221114,3.729155391577627,-0.0001950194004556316,3.7293115182970773
product110,20221115,0.5919658659316971,-0.001681130257629615,0.5935359988064637
product110,20221116,1.5997923859351384,0.007570658629219018,1.5921529925708813
product110,20221117,4.3214348562251,7.24767862831932e-05,4.320178233034513
product110,20221118,3.319765373625478,0.005117699759060734,3.313465817523449
product110,20221121,3.4667385502778862,0.0015422929813770914,3.4642478863160644
product110,20221122,1.5926189653551175,0.0018015947426777146,1.5900418769780185
product110,20221123,2.247010429285999,0.005824115745167724,2.23978710362243
product111,20221110,0.33322489134093214,1.039424671865714,-0.706252299387861
product111,20221111,0.4428805999364842,0.7846581011961176,-0.3418996058432311
product111,20221114,1.4262259473035583,1.1065630123181283,0.31962404774170783
product111,20221115,0.4344896697880669,2.716691129746713,-2.2823121700250724
product111,20221116,0.5817920696287411,0.8257950587870919,-0.24407168774621923
product111,20221117,0.2572085551827854,0.7399050472666597,-0.48387988656624814
product111,20221118,0.7863457394582802,1.45991859921841,-0.6747555603470905
product111,20221121,1.484654213135142,1.5459866275673406,-0.06228035320565373
product111,20221122,0.30835156157349886,1.3896057195132283,-1.0820294592606825
product111,20221123,0.2666536288730832,0.46315989730450813,-0.1979052632436369
product112,20221110,0.07114264883707122,0.08563066117084084,-0.01454092514261296
product112,20221111,0.08528482357063538,0.17823087104890556,-0.09306868366449783
product112,20221114,0.11920005645731013,0.2818279056770998,-0.1626668968934093
product112,20221115,0.05763886028577225,0.06608893446396147,-0.008560703506779177
product112,20221116,0.049720328045489204,0.004152264578047404,0.04549928400876957
product112,20221117,0.09339792658407209,0.10282039939917631,-0.010606211530072684
product112,20221118,0.11461426982536782,0.23594760021141115,-0.12251515714686279
product112,20221121,0.14710313112098294,0.2465335734240206,-0.10037857834542563
product112,20221122,0.045083538697404,0.1487192600581002,-0.10441122755880916
product112,20221123,0.07066907091750974,0.01883752266363814,0.05043180358297872
product113,20221110,0.05848401069260767,-0.010738042521110103,0.06916894949070085
product113,20221111,0.0689743122828892,-0.0046377166314832685,0.07348925552219976
product113,20221114,0.1081535761475445,0.019401242620550985,0.08871325184328493
product113,20221115,0.022589898642053186,0.004927438386802319,0.017551782199022092
product113,20221116,0.0692763952083233,-0.007999974158959144,0.07720697911865426
product113,20221117,0.06775326268021153,-0.0032421212093298735,0.06981063654361708
product113,20221118,0.07897084464696125,0.002056563819262891,0.07573225927136384
product113,20221121,0.10562599166988562,0.018597529605957508,0.08608047832725885
product113,20221122,0.04099781468595065,-0.0045102791875897275,0.044732740668522286
product113,20221123,0.08830381725164838,0.00530984490728148,0.08159470290381421
product114,20221110,0.3894508625116986,0.05241149651855048,0.33698673015181746
product114,20221111,0.39726712709493306,0.03125038180511863,0.36589467386698793
product114,20221114,0.53705259191781,0.0901452244548544,0.4468685016611118
product114,20221115,0.18625027245233383,0.08554193532298582,0.10059757455316021
product114,20221116,0.39862702470891076,0.04328865209636623,0.3552692413627354
product114,20221117,0.4592457850870364,0.04289965236001647,0.4151624310754114
product114,20221118,0.4946062697476101,0.06781937106352931,0.42560440838424607
product114,20221121,0.5523353132522226,0.09049466489598235,0.4608924387595452
product114,20221122,0.2930965049514418,0.04445188375348952,0.24786881450797416
product114,20221123,0.4686150758212131,0.030773786486491428,0.43644218940691415
product115,20221110,9.757024942286439,5.705236045378466,4.051736286974185
product115,20221111,9.480235955137154,4.663509162320137,4.816604046562383
product115,20221114,12.930733592702342,5.779548652396986,7.15114602033046
product115,20221115,8.362285262001452,6.491173561608113,1.8710007818806809
product115,20221116,9.23221249989265,4.14506924566171,5.087074559179508
product115,20221117,10.344533227395473,3.4393086252120524,6.904040226798329
product115,20221118,12.177977556188306,8.230519950537008,3.9462749618086264
product115,20221121,14.482204750807842,7.004125944697661,7.477130121496023
product115,20221122,8.512899560581916,2.198173507329814,6.313950382733457
product115,20221123,9.45029067402966,2.290650047315911,7.158241593856462
product116,20221110,0.052347820157341296,0.9514888796495162,-0.8991937877443041
product116,20221111,0.07466380293666575,1.5098186000226446,-1.4352771375542777
product116,20221114,0.644834180141765,2.341742855059887,-1.6969480668131973
product116,20221115,0.1965019495095035,0.5268638316100658,-0.33047281876620427
product116,20221116,0.31320075297853034,0.2759274484171419,0.03720481163453271
product116,20221117,0.01132734512867728,0.12578541797473175,-0.11564098305973247
product116,20221118,0.21771789941365682,2.3019732362516216,-2.0854378246551564
product116,20221121,0.6395883737847194,1.667314797635623,-1.0286741671289248
product116,20221122,0.16162828511895544,0.397098511570114,-0.23624589059923884
product116,20221123,0.17376601377437684,-1.0493328654746357,1.2216992359985719
product117,20221110,19.07610199462801,12.354838887422298,6.721208964704736
product117,20221111,20.58446733528773,14.063813062311711,6.520531840293558
product117,20221114,21.416051544079213,21.092470339697616,0.32354356044937815
product117,20221115,19.056119156665574,14.880568399784877,4.1754391621337215
product117,20221116,18.80405822676576,10.91379520382039,7.8901931283788755
product117,20221117,17.26678470393092,2.909860599985478,14.355739623800025
product117,20221118,20.892779409935425,20.168348249327995,0.7232528624973855
product117,20221121,18.540725565485918,18.3443915920791,0.1953864720505547
product117,20221122,17.989145481646453,1.861199801336156,16.12717069078663
product117,20221123,17.832619981376226,4.563416610304621,13.2678012311339
product118,20221110,11.516223738736628,9.240551078564286,2.275619245165872
product118,20221111,10.282001930718167,9.679237854845589,0.6026417469547451
product118,20221114,14.842767075902369,17.979345008986343,-3.1366169482219455
product118,20221115,9.8892121824154,10.284432907135434,-0.39533241098608296
product118,20221116,9.826214256774719,7.8133641683794615,2.0127818379199454
product118,20221117,12.954493778356522,1.9125803558584726,11.04072861046099
product118,20221118,15.200266615780688,15.517372270845081,-0.31828853926938705
product118,20221121,17.596445676436936,15.31835322413512,2.277147028935278
product118,20221122,5.969352203002386,1.1092861046613742,4.859292016673415
product118,20221123,10.87865831997492,3.2198645040355576,7.657393242928648
product119,20221110,0.6725847711065311,1.6075010490711588,-0.934969059337541
product119,20221111,0.5836528165374943,1.0184192512356205,-0.4348888786564158
product119,20221114,0.7870471906957262,3.448469785637323,-2.661461842105121
product119,20221115,0.661765901889888,0.8254938430106153,-0.16383875901771394
product119,20221116,0.5790491986217585,1.2117412884896246,-0.6327610299879998
product119,20221117,0.33427287260091276,1.451668696577458,-1.1185800930397407
product119,20221118,0.7774843780874425,1.2530126534955555,-0.4767103971898463
product119,20221121,1.0084980997172295,3.17683335131678,-2.1692835791327676
product119,20221122,0.3400332950527192,0.5661361335641111,-0.22687830396363284
product119,20221123,0.18382495563172352,1.34273897476454,-1.160313423117436
product12,20221110,2.8110680850719993,1.6267714178505752,1.1842436262112508
product12,20221111,2.858056795676086,1.7926118010914514,1.0653228861014061
product12,20221114,2.7940924406762977,2.169428357683935,0.624625098314342
product12,20221115,2.6753232416015695,2.4068456813955326,0.26836624840715073
product12,20221116,2.183357990640208,2.0308832759190514,0.15240562343652897
product12,20221117,3.202273209140043,1.6488386288021872,1.552250640494159
product12,20221118,2.6967671959359887,1.9160704275850347,0.7795151246200411
product12,20221121,3.34311268639242,1.9325622268190965,1.409602227785249
product12,20221122,3.031253759618484,1.8202341731690121,1.2102436716359892
product12,20221123,2.692211171814495,1.9486586214785342,0.7421532730856597
product120,20221110,13.867943246615017,7.411512087956143,6.45637821986933
product120,20221111,9.279366936546108,10.57147703704224,-1.2922331416026738
product120,20221114,17.219527999620418,20.333364198018685,-3.113876510573605
product120,20221115,10.699488007074244,9.222328936919453,1.477047818828381
product120,20221116,11.406742278495198,5.573857742170236,5.8328142427187055
product120,20221117,15.236041940014207,7.204577226272257,8.030279910127302
product120,20221118,14.947710081081333,13.682163819769473,1.2643642306961347
product120,20221121,14.235935710331233,19.047520389130916,-4.812534115775058
product120,20221122,10.958680926041733,5.814226330588593,5.143679131755348
product120,20221123,9.2228820184232,5.514436572516451,3.707045093598314
product121,20221110,1.389736978381173,-1.963985830544246e-05,1.3897039996315614
product121,20221111,1.2598246691720063,-4.912095212539214e-05,1.259751452292687
product121,20221114,1.4481068992032866,-1.08466506976157e-06,1.4480691851036922
product121,20221115,1.4412579817658226,-4.516502260321076e-05,1.4411924117778665
product121,20221116,1.4672576979969731,-2.2371333451509656e-05,1.4672109071558443
product121,20221117,1.6775763792116467,-0.000505183112756491,1.676897468638645
product121,20221118,1.4861886213280053,-0.0005147903701669954,1.485520803203017
product121,20221121,1.3560539455209506,-0.0004089221610494853,1.3555150062821202
product121,20221122,1.692947208065978,-0.00031859510362597376,1.692490336383332
product121,20221123,1.4437231567502056,-0.0004471628130970906,1.4427710663617388
product122,20221110,0.39898102813715486,0.25900774947309557,0.13992069092811943
product122,20221111,0.33050798058535324,0.08142626159912769,0.2489593343856069
product122,20221114,0.7772562425447971,0.2864100965181833,0.4908070072819586
product122,20221115,0.24613126346352399,0.7177036172776874,-0.47168330710060524
product122,20221116,0.345165295863203,0.10876116946474168,0.23633515694708884
product122,20221117,0.2906858727174848,0.03593024642988141,0.2535714745831248
product122,20221118,0.5501006338333401,0.5164818713342436,0.032436833152734934
product122,20221121,0.8137095488995962,0.6084974513422061,0.20426414860706266
product122,20221122,0.13616862078444658,0.1166624793637494,0.018730490532390176
product122,20221123,0.25442831714726566,-0.07376852691991198,0.3267978305034549
product123,20221110,0.14285456553253884,0.010141918629851254,0.13265999612249635
product123,20221111,0.16130325752687558,0.011664480551907719,0.14951640717421988
product123,20221114,0.3600413065922776,0.012736443263625663,0.3472656748549836
product123,20221115,0.2081106397082726,0.0021420872479809283,0.20585757475727062
product123,20221116,-0.01815288036401075,0.010340091861153589,-0.028562309417327736
product123,20221117,-0.12411515319155608,0.010394532986483185,-0.13569329733232904
product123,20221118,0.18212678807520177,0.011326436955355401,0.16961815339700514
product123,20221121,0.46759790597072737,0.00703557206694283,0.4596138221888244
product123,20221122,-0.121358122047444,0.008058274037229474,-0.1301923103309519
product123,20221123,-0.30813754196964016,0.010033224756788695,-0.3195698247012688
product124,20221110,13.425275070834651,12.904982847726012,0.5202392081589873
product124,20221111,10.220711481613044,11.707222142334745,-1.486634729088746
product124,20221114,15.208061246821085,19.90675675834462,-4.698735500419253
product124,20221115,16.15489192723913,14.536800008081647,1.6179808848470292
product124,20221116,10.44782434768835,9.85638192994096,0.5913715524053691
product124,20221117,11.257810676210319,2.450364438219665,8.806261735886991
product124,20221118,14.684364308563406,20.829710907617212,-6.146526074451461
product124,20221121,18.95691428483367,16.540939836186944,2.415023529493115
product124,20221122,9.93591401913023,0.9170388557830322,9.018098877296596
product124,20221123,10.67680779410097,2.443629892057711,8.2317760268024
product125,20221110,10.47555173176171,0.291380251018837,10.18411874848361
product125,20221111,9.971358546826917,0.2488345115739694,9.722401706421788
product125,20221114,12.462245455764947,0.36844684430639596,12.09375969159822
product125,20221115,10.262023419464295,0.3035779829453489,9.95833483487434
product125,20221116,9.865264506056636,0.27260004074498045,9.592596422200247
product125,20221117,10.374969917706323,0.22797527195860035,10.145810379536817
product125,20221118,11.601523093682363,0.2924830134675491,11.30785724475551
product125,20221121,13.279303723884173,0.30551007776175076,12.972844265482316
product125,20221122,9.567366163368813,0.22569938802895884,9.340890788439424
product125,20221123,9.436992469691504,0.23764507073162777,9.197948093174475
product126,20221110,4.819914294715664,1.0751805292297165,3.7446809095326836
product126,20221111,5.878072864811904,0.8780147413121058,4.999935894179715
product126,20221114,5.154055054738214,3.5357983238341038,1.6182176012282135
product126,20221115,5.517348878151812,1.5579899538144757,3.9592482959093913
product126,20221116,5.267541813345569,0.21265235570955054,5.054820443756389
product126,20221117,5.389978890451909,-0.650055435848683,6.038850208265107
product126,20221118,5.461770523474921,3.605067977829882,1.8555199598897547
product126,20221121,6.1245967353118935,3.6210518262944134,2.5025966386748464
product126,20221122,5.537513831211225,-0.7632371225763794,6.2999748332482355
product126,20221123,5.780873383067288,-1.636991093814971,7.416465050720779
product128,20221110,5.969517391490995,-1.963985830544246e-05,5.969484534069477
product128,20221111,5.219375415936517,-4.912095212539214e-05,5.219302473110053
product128,20221114,11.05086787657728,-1.08466506976157e-06,11.050829669765942
product128,20221115,3.353204930794498,-4.516502260321076e-05,3.353139483009956
product128,20221116,4.625536951658031,-2.2371333451509656e-05,4.625490379988498
product128,20221117,7.2005259890587165,-0.000505183112756491,7.199847282748225
product128,20221118,7.059962896705132,-0.0005147903701669954,7.0592953068957955
product128,20221121,11.967444768455735,-0.0004089221610494853,11.96690581970777
product128,20221122,4.173612595794431,-0.00031859510362597376,4.173155429242501
product128,20221123,5.9903600906694,-0.0004471628130970906,5.989408510931491
product129,20221110,0.4651225042206395,0.2069494123593083,0.25812002626256025
product129,20221111,0.5460056008428484,0.16784203499081896,0.3780412411952341
product129,20221114,0.5444165187871777,0.41776607698125234,0.12661131239602597
product129,20221115,0.504688287383984,0.3268660690985503,0.17771095269746806
product129,20221116,0.6640228704135112,0.08739123818581662,0.5765621578636819
product129,20221117,0.46836255337573274,-0.015984358577933122,0.4831631568436534
product129,20221118,0.4103982942599105,0.5251768160464434,-0.11596089828665668
product129,20221121,0.516811069227991,0.32017018743823566,0.195691998634701
product129,20221122,0.5041604289387589,0.0013271657664075676,0.5020576495223983
product129,20221123,0.7088429822386546,-0.24062275838404945,0.9480662389437999
product13,20221110,0.031212373255017134,0.1667946555554174,-0.13563516257400887
product13,20221111,0.027052964085537035,0.20865272258501033,-0.18172233350387113
product13,20221114,0.049074599569896904,0.3133361308110385,-0.26430061100516977
product13,20221115,0.04793313518238307,0.14564051081304852,-0.09781821219305598
product13,20221116,0.01809117063098231,0.1627520723389213,-0.14472959707171884
product13,20221117,0.028519324952750225,0.17480767336902847,-0.14747179389532206
product13,20221118,0.03574178156320151,0.2783848341608133,-0.24382522421992703
product13,20221121,0.05535960265740769,0.31703671450146054,-0.2626253784585233
product13,20221122,0.021681683180037048,0.09903900171994362,-0.07813280831129554
product13,20221123,0.019310253547948797,0.1617369054724862,-0.1438256654004315
product130,20221110,20.43172665611495,8.09938559631598,12.332288809697761
product130,20221111,15.05455421578235,5.794168826023056,9.260264028633596
product130,20221114,25.175443395262988,12.597379186959543,12.578024665192508
product130,20221115,19.006246629245112,6.733212117417627,12.27292486675694
product130,20221116,23.74186193438161,7.293169326033948,16.44862341381414
product130,20221117,17.27003340650315,3.7499541132146983,13.518897320213174
product130,20221118,18.03716027774292,8.807495097013843,9.22848369408517
product130,20221121,23.672472017950657,9.820190449385525,13.851332987102987
product130,20221122,18.78928972818897,3.2508205266188206,15.537693524414236
product130,20221123,20.19702500543715,4.470424009893474,15.725199586923896
product131,20221110,0.48609537177073303,0.19978974505691482,0.28625272382935174
product131,20221111,0.4283967463384739,0.19991162536171814,0.22836303658605317
product131,20221114,0.536327278227053,0.4789784350094104,0.057309574830803456
product131,20221115,0.5082773576968496,0.155372756759248,0.3527933504679648
product131,20221116,0.5511764109180577,0.18684537852748706,0.3642621430989079
product131,20221117,0.45085013489291015,0.1601896660853157,0.2894769401860138
product131,20221118,0.48142213318077687,0.2772689794691581,0.202971375468447
product131,20221121,0.6183443658310681,0.38396360110203354,0.23343224826665243
product131,20221122,0.485073612986918,0.1875011209401909,0.2967969301243747
product131,20221123,0.4585147024515237,0.1582526734514098,0.298862628662534
product132,20221110,10.5334601370033,15.154024853670906,-4.620617818216538
product132,20221111,11.782266492928247,15.851323364117384,-4.06917911770141
product132,20221114,10.60440583294519,17.98675107418469,-7.38238342807229
product132,20221115,11.416885132276278,16.96633129847692,-5.54955753083923
product132,20221116,9.126612097236197,20.18111177336498,-11.054567550322123
product132,20221117,13.409438006354087,11.98842741445558,1.4198273891341606
product132,20221118,11.639708001250796,12.713712713439655,-1.075185686983293
product132,20221121,14.639118737062468,9.945453073930029,4.692717716207429
product132,20221122,13.545592576014613,13.163228752599183,0.3815896661641649
product132,20221123,11.795639955772998,18.778043411966625,-6.983803518444904
product133,20221110,1.9360864648997689,0.8494820345004483,1.0865514719210942
product133,20221111,2.1588106062515218,0.8958580556107876,1.2628302737348271
product133,20221114,2.057756787625143,1.0213556812066709,1.0363621453502363
product133,20221115,2.004084361183439,0.8294377163666531,1.1745360498712965
product133,20221116,1.8042991175323397,1.0091124560906537,0.7951177511135796
product133,20221117,2.387962794298271,0.6575755606938043,1.729203643051989
product133,20221118,2.2116353911511535,0.7706938583603473,1.4397595118245854
product133,20221121,2.6094630015749667,0.7717758992734671,1.8367389402253045
product133,20221122,2.3681840983127853,0.6520572273879317,1.7153514529711
product133,20221123,2.1664817294291763,0.9924754177298483,1.1726066953272016
product134,20221110,-0.3183983968934667,4.82425835845474,-5.14270972141177
product134,20221111,0.23505095615950378,2.9575267533206846,-2.722598024893899
product134,20221114,1.8254880582860427,7.672204829427592,-5.846755527603469
product134,20221115,0.4249234482578821,0.39979287632992433,0.025019719875623236
product134,20221116,0.4472078329534268,1.9733821449155056,-1.5262435296453114
product134,20221117,-0.4326446121666718,5.680453371376258,-6.114281590136009
product134,20221118,0.5677256778512971,4.738620207780555,-4.172076711628789
product134,20221121,2.1207363575325093,6.54557804749496,-4.425789909169451
product134,20221122,0.7137796256016999,1.439557618345242,-0.7265539781227937
product134,20221123,-0.31168072294921423,3.2082037236095258,-3.5212843166949845
product135,20221110,1.9094884828748873,0.0032781925312375115,1.9061575588244855
product135,20221111,0.751378067490676,0.0012305280595081847,0.7500247889846918
product135,20221114,2.934834370317336,0.007974257629281833,2.926821171042869
product135,20221115,-0.04829417448084783,0.0029805559290907446,-0.05138548176164126
product135,20221116,0.9394076439640955,0.0003897046584442343,0.9389490611075055
product135,20221117,2.0091614259063544,-0.0029669957299405247,2.0109445938971175
product135,20221118,1.3294800881741407,0.010145026860190143,1.3181530387102969
product135,20221121,2.576748102534799,0.009276511952470923,2.5665235799566024
product135,20221122,0.45723229225461637,-0.006713826120253064,0.463170021666353
product135,20221123,1.3960065102077457,-0.005984051312204919,1.4005912358119064
product136,20221110,2.043105372404431,1.1039569024621816,0.9390955003590029
product136,20221111,1.7474178466821804,0.884824685606977,0.8624704077696086
product136,20221114,2.598360798503348,1.4874329367444956,1.1108888168428956
product136,20221115,1.797552074414781,1.2995422965356738,0.49789886760982505
product136,20221116,1.9864180167655205,1.0381053693700606,0.9482436137772696
product136,20221117,1.916745553153878,0.8075391033637249,1.108022343919171
product136,20221118,1.8978833327104008,1.1407328245101231,0.7559683427889305
product136,20221121,2.4948867764392113,1.4221249672064837,1.0718135564435292
product136,20221122,1.76597588640213,0.8118771568400098,0.9533235473174873
product136,20221123,2.04427292815573,0.7497771635781083,1.2930966561769035
product137,20221110,4.631015797160765,1.65432493791669,2.9766378549732684
product137,20221111,4.022554481804855,0.9497659781537999,3.072666310838489
product137,20221114,6.504650043383411,2.545640881513897,3.9589699220866157
product137,20221115,5.445549496387092,1.3275108124464268,4.117927872987993
product137,20221116,5.254419021639479,1.3605482869070906,3.8938017863091057
product137,20221117,4.044749841193816,1.386394352440385,2.6571716929486406
product137,20221118,4.723940503952008,0.9180940528886801,3.804664376375047
product137,20221121,5.972795201011768,2.473603263631435,3.498244071852282
product137,20221122,4.485879098515417,1.080682002740721,3.4044214181323986
product137,20221123,4.507696946026252,1.3210950482718034,3.185202438827976
product138,20221110,3.172233264893588,0.11781224202273721,3.0543677864606082
product138,20221111,2.75114461364942,0.03421318463965006,2.7168091825546608
product138,20221114,3.0934652731989436,0.1753928683719197,2.918033365485002
product138,20221115,2.8653320905760116,0.15132866652198151,2.7138923493812133
product138,20221116,3.508877282802656,0.05037748942255238,3.458430697285899
product138,20221117,2.87581085427678,0.06065913862834682,2.8139675646127347
product138,20221118,3.2361704796305437,0.10881014763977825,3.126178079460456
product138,20221121,2.875395359141927,0.21919188396493983,2.6552553345980225
product138,20221122,2.9154736606019394,0.03641362334197451,2.878284913867282
product138,20221123,3.219941258018913,0.02213893422751001,3.1964030225160416
product14,20221110,0.03846852574734161,0.15768132420184644,-0.1192656446278979
product14,20221111,0.03390961715347007,0.15019124259555072,-0.11640416131416864
product14,20221114,0.05605790719771342,0.18645298799440413,-0.13043459650934097
product14,20221115,0.038742419510898074,0.05578223103785929,-0.01715118739493815
product14,20221116,0.03669142853755947,0.10356712819089076,-0.06694413006475375
product14,20221117,0.034476547088183374,0.10261045256810553,-0.06931802404822007
product14,20221118,0.040780954808057324,0.1690909784542569,-0.1294923724822732
